State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound.1,90% CI Upper Bound.1,Poverty Estimate Under Age 18,90% CI Lower Bound.2,90% CI Upper Bound.2,Poverty Percent Under Age 18,90% CI Lower Bound.3,90% CI Upper Bound.3,Poverty Estimate Ages 5-17,90% CI Lower Bound.4,90% CI Upper Bound.4,Poverty Percent Ages 5-17,90% CI Lower Bound.5,90% CI Upper Bound.5,Median Household Income,90% CI Lower Bound.6,90% CI Upper Bound.6,Poverty Estimate Ages 0-4,90% CI Lower Bound.7,90% CI Upper Bound.7,Poverty Percent Ages 0-4,90% CI Lower Bound.8,90% CI Upper Bound.8,Year
05,27.0,AR,Columbia County,6095,5168,7022,26.4,22.4,30.4,2013,1677,2349,37.3,31.1,43.5,1404,1164,1644,36.1,29.9,42.3,33533,30901,36165,,,,,,,10
05,29.0,AR,Conway County,4833,4101,5565,23,19.5,26.5,1516,1219,1813,30.8,24.8,36.8,1049,837,1261,29.5,23.5,35.5,37830,34230,41430,,,,,,,10
05,31.0,AR,Craighead County,19506,16825,22187,20.6,17.8,23.4,6819,5617,8021,28.3,23.3,33.3,4251,3297,5205,25.1,19.5,30.7,39410,35820,43000,,,,,,,10
05,33.0,AR,Crawford County,11000,8993,13007,18,14.7,21.3,4297,3417,5177,27.3,21.7,32.9,2910,2280,3540,24.8,19.4,30.2,37552,35155,39949,,,,,,,10
05,35.0,AR,Crittenden County,13270,11475,15065,26.6,23,30.2,5710,4824,6596,39.9,33.7,46.1,3970,3298,4642,38.7,32.1,45.3,34905,32206,37604,,,,,,,10
05,37.0,AR,Cross County,3361,2633,4089,19.2,15,23.4,1217,916,1518,28.3,21.3,35.3,827,606,1048,26,19,33,35268,31813,38723,,,,,,,10
05,39.0,AR,Dallas County,1644,1275,2013,21.5,16.7,26.3,586,440,732,34.3,25.8,42.8,398,292,504,32.4,23.8,41,30728,27781,33675,,,,,,,10
05,41.0,AR,Desha County,3495,2833,4157,27.6,22.4,32.8,1306,1034,1578,39.9,31.6,48.2,853,657,1049,36.6,28.2,45,30186,27249,33123,,,,,,,10
05,43.0,AR,Drew County,3995,3259,4731,22.6,18.4,26.8,1308,1048,1568,31.3,25.1,37.5,837,627,1047,27.9,20.9,34.9,35627,32197,39057,,,,,,,10
05,45.0,AR,Faulkner County,16424,14051,18797,14.7,12.6,16.8,4887,3880,5894,17.7,14.1,21.3,3187,2443,3931,16.2,12.4,20,49314,45598,53030,,,,,,,10
05,47.0,AR,Franklin County,3704,3028,4380,20.9,17.1,24.7,1212,937,1487,28.4,22,34.8,823,626,1020,26.6,20.2,33,38245,34394,42096,,,,,,,10
05,49.0,AR,Fulton County,2588,2032,3144,21.4,16.8,26,842,636,1048,33.5,25.3,41.7,554,405,703,30,21.9,38.1,33696,30695,36697,,,,,,,10
05,51.0,AR,Garland County,19897,17440,22354,20.9,18.3,23.5,6405,5289,7521,32.4,26.8,38,4022,3173,4871,28.4,22.4,34.4,35651,33060,38242,,,,,,,10
05,53.0,AR,Grant County,2041,1556,2526,11.5,8.8,14.2,782,593,971,18.3,13.9,22.7,527,390,664,16.6,12.3,20.9,46538,42134,50942,,,,,,,10
05,55.0,AR,Greene County,7306,5882,8730,17.4,14,20.8,2690,2075,3305,25.6,19.7,31.5,1797,1351,2243,23.5,17.7,29.3,37893,34648,41138,,,,,,,10
05,57.0,AR,Hempstead County,5495,4456,6534,24.7,20,29.4,2205,1777,2633,38,30.6,45.4,1430,1117,1743,35.2,27.5,42.9,30922,28071,33773,,,,,,,10
05,59.0,AR,Hot Spring County,6317,5184,7450,20.3,16.7,23.9,2163,1687,2639,30,23.4,36.6,1475,1124,1826,28.1,21.4,34.8,38082,34915,41249,,,,,,,10
05,61.0,AR,Howard County,2859,2313,3405,20.9,16.9,24.9,1106,866,1346,30.5,23.9,37.1,765,593,937,29.7,23,36.4,33079,29862,36296,,,,,,,10
05,63.0,AR,Independence County,7684,6714,8654,21.4,18.7,24.1,2411,1977,2845,27.9,22.9,32.9,1588,1268,1908,25.7,20.5,30.9,34690,32356,37024,,,,,,,10
05,65.0,AR,Izard County,2592,2052,3132,20.5,16.2,24.8,788,600,976,31.7,24.1,39.3,527,390,664,28.4,21,35.8,31245,28233,34257,,,,,,,10
05,67.0,AR,Jackson County,3790,3000,4580,23.9,18.9,28.9,1272,992,1552,34.8,27.1,42.5,878,670,1086,32.7,24.9,40.5,32750,29731,35769,,,,,,,10
05,69.0,AR,Jefferson County,17152,14585,19719,24.3,20.7,27.9,6312,5186,7438,35.7,29.3,42.1,4190,3348,5032,32.6,26.1,39.1,37704,35045,40363,,,,,,,10
05,71.0,AR,Johnson County,5223,4325,6121,20.8,17.2,24.4,1875,1487,2263,29.8,23.6,36,1210,928,1492,26.9,20.6,33.2,34182,30845,37519,,,,,,,10
05,73.0,AR,Lafayette County,1787,1396,2178,24.2,18.9,29.5,581,436,726,35.4,26.6,44.2,396,290,502,32.9,24.1,41.7,30057,28168,31946,,,,,,,10
05,75.0,AR,Lawrence County,3798,3063,4533,23,18.6,27.4,1308,1036,1580,34.4,27.2,41.6,854,650,1058,30.1,22.9,37.3,32678,29742,35614,,,,,,,10
05,77.0,AR,Lee County,3008,2295,3721,35.2,26.9,43.5,955,730,1180,46.4,35.5,57.3,638,481,795,42.9,32.3,53.5,27894,26216,29572,,,,,,,10
05,79.0,AR,Lincoln County,2683,2031,3335,25.4,19.2,31.6,759,576,942,28.8,21.9,35.7,511,379,643,26.1,19.3,32.9,35854,32217,39491,,,,,,,10
05,81.0,AR,Little River County,2260,1747,2773,17.6,13.6,21.6,841,646,1036,27.8,21.4,34.2,570,429,711,25.4,19.1,31.7,38937,35872,42002,,,,,,,10
05,83.0,AR,Logan County,4355,3487,5223,20,16,24,1617,1252,1982,31.2,24.2,38.2,1099,829,1369,28.5,21.5,35.5,34000,30604,37396,,,,,,,10
05,85.0,AR,Lonoke County,9417,7868,10966,13.7,11.4,16,3486,2764,4208,18.8,14.9,22.7,2362,1849,2875,17,13.3,20.7,49579,45675,53483,,,,,,,10
05,87.0,AR,Madison County,3533,2909,4157,22.6,18.6,26.6,1154,899,1409,31.2,24.3,38.1,777,588,966,28.1,21.3,34.9,34292,30868,37716,,,,,,,10
05,89.0,AR,Marion County,3352,2695,4009,20.5,16.5,24.5,988,738,1238,34.5,25.8,43.2,676,491,861,32.2,23.4,41,32685,30198,35172,,,,,,,10
05,91.0,AR,Miller County,9113,7539,10687,21.5,17.8,25.2,3366,2706,4026,32.4,26.1,38.7,2161,1647,2675,29.7,22.6,36.8,37728,34221,41235,,,,,,,10
05,93.0,AR,Mississippi County,11428,9417,13439,25.4,20.9,29.9,4575,3691,5459,36.3,29.3,43.3,3216,2572,3860,35,28,42,33426,30433,36419,,,,,,,10
05,95.0,AR,Monroe County,2516,2077,2955,31.6,26.1,37.1,852,695,1009,47.5,38.8,56.2,559,449,669,43.4,34.9,51.9,27758,25019,30497,,,,,,,10
05,97.0,AR,Montgomery County,2036,1591,2481,21.9,17.1,26.7,654,499,809,35,26.7,43.3,445,332,558,32,23.9,40.1,31603,28458,34748,,,,,,,10
05,99.0,AR,Nevada County,2084,1638,2530,23.5,18.5,28.5,737,570,904,35,27.1,42.9,499,379,619,33.3,25.3,41.3,31590,28430,34750,,,,,,,10
05,101.0,AR,Newton County,1742,1325,2159,21.3,16.2,26.4,602,453,751,36.4,27.4,45.4,400,292,508,32,23.3,40.7,31224,28162,34286,,,,,,,10
05,103.0,AR,Ouachita County,6145,5129,7161,24.1,20.1,28.1,2220,1828,2612,37.6,31,44.2,1476,1190,1762,35.3,28.5,42.1,35095,31724,38466,,,,,,,10
05,105.0,AR,Perry County,1691,1322,2060,16.4,12.8,20,625,474,776,27.2,20.7,33.7,431,321,541,25.6,19,32.2,38858,35130,42586,,,,,,,10
05,107.0,AR,Phillips County,7216,5877,8555,34,27.7,40.3,3002,2421,3583,51,41.1,60.9,2007,1566,2448,47.5,37,58,26892,24431,29353,,,,,,,10
05,109.0,AR,Pike County,2264,1783,2745,20.5,16.1,24.9,873,679,1067,32.4,25.2,39.6,601,460,742,30,23,37,30054,27713,32395,,,,,,,10
05,111.0,AR,Poinsett County,6024,4959,7089,25,20.6,29.4,2172,1715,2629,37.1,29.3,44.9,1505,1182,1828,35.5,27.9,43.1,30761,27863,33659,,,,,,,10
05,113.0,AR,Polk County,4514,3618,5410,22.1,17.7,26.5,1671,1303,2039,35.3,27.5,43.1,1122,852,1392,31.9,24.2,39.6,31030,28233,33827,,,,,,,10
05,115.0,AR,Pope County,13026,11566,14486,22.1,19.6,24.6,4226,3563,4889,30.1,25.4,34.8,2839,2364,3314,28.4,23.6,33.2,38095,35072,41118,,,,,,,10
05,117.0,AR,Prairie County,1841,1505,2177,21.7,17.7,25.7,563,442,684,31.3,24.6,38,377,288,466,27.9,21.3,34.5,36088,32671,39505,,,,,,,10
05,119.0,AR,Pulaski County,63000,56669,69331,16.6,14.9,18.3,21239,17989,24489,23.3,19.7,26.9,13952,11444,16460,21.8,17.9,25.7,43898,41714,46082,,,,,,,10
05,121.0,AR,Randolph County,4128,3430,4826,23.4,19.4,27.4,1407,1127,1687,35.4,28.4,42.4,937,729,1145,32.5,25.3,39.7,33210,30239,36181,,,,,,,10
05,123.0,AR,St. Francis County,7844,6389,9299,32.9,26.8,39,2829,2271,3387,43.8,35.2,52.4,1816,1396,2236,39.4,30.3,48.5,28467,25955,30979,,,,,,,10
05,125.0,AR,Saline County,10845,8883,12807,10,8.2,11.8,3953,3076,4830,15.2,11.8,18.6,2753,2103,3403,14.4,11,17.8,54372,50904,57840,,,,,,,10
05,127.0,AR,Scott County,2475,1917,3033,22.3,17.3,27.3,1022,781,1263,37,28.3,45.7,681,507,855,33.4,24.8,42,31163,28111,34215,,,,,,,10
05,129.0,AR,Searcy County,2274,1818,2730,28.6,22.9,34.3,743,583,903,46.6,36.5,56.7,497,377,617,41.5,31.5,51.5,26990,24442,29538,,,,,,,10
05,131.0,AR,Sebastian County,26510,23660,29360,21.2,18.9,23.5,9817,8523,11111,31.2,27.1,35.3,6128,5116,7140,27.3,22.8,31.8,38404,35544,41264,,,,,,,10
05,133.0,AR,Sevier County,3710,2963,4457,21.7,17.3,26.1,1585,1251,1919,31.6,24.9,38.3,1047,800,1294,29.8,22.8,36.8,30899,28409,33389,,,,,,,10
05,135.0,AR,Sharp County,4197,3399,4995,24.5,19.8,29.2,1377,1070,1684,37.8,29.4,46.2,957,734,1180,35.1,26.9,43.3,28760,26345,31175,,,,,,,10
05,137.0,AR,Stone County,2848,2192,3504,22.9,17.6,28.2,986,754,1218,38.5,29.4,47.6,672,499,845,34.9,25.9,43.9,29182,26504,31860,,,,,,,10
05,139.0,AR,Union County,8790,7329,10251,21.5,17.9,25.1,3113,2512,3714,31.8,25.7,37.9,1920,1473,2367,27.3,20.9,33.7,37193,33996,40390,,,,,,,10
05,141.0,AR,Van Buren County,3719,3090,4348,22.1,18.4,25.8,1302,1103,1501,39.1,33.1,45.1,860,711,1009,33.9,28,39.8,34513,31251,37775,,,,,,,10
05,143.0,AR,Washington County,40190,35657,44723,20.1,17.8,22.4,13960,11946,15974,27,23.1,30.9,9014,7486,10542,24.8,20.6,29,39230,37047,41413,,,,,,,10
05,145.0,AR,White County,13484,11315,15653,18,15.1,20.9,4327,3381,5273,23.6,18.4,28.8,2903,2192,3614,22,16.6,27.4,42958,39675,46241,,,,,,,10
05,147.0,AR,Woodruff County,1942,1530,2354,27.3,21.5,33.1,619,472,766,38.5,29.3,47.7,413,307,519,35.2,26.1,44.3,27357,24613,30101,,,,,,,10
05,149.0,AR,Yell County,4226,3329,5123,19.5,15.4,23.6,1579,1195,1963,28.1,21.3,34.9,1037,760,1314,25.5,18.7,32.3,33747,30481,37013,,,,,,,10
06,0.0,CA,California,6121726,6065691,6177761,16.6,16.4,16.8,2085226,2055547,2114905,22.8,22.5,23.1,1431148,1404413,1457883,21.7,21.3,22.1,57275,56997,57553,614837.0,601173.0,628501.0,24.7,24.2,25.2,10
06,1.0,CA,Alameda County,198382,185035,211729,13.2,12.3,14.1,56573,51002,62144,16.8,15.1,18.5,37420,33125,41715,15.6,13.8,17.4,67295,65680,68910,,,,,,,10
06,3.0,CA,Alpine County,191,146,236,17.4,13.3,21.5,61,46,76,29.3,22.3,36.3,40,30,50,25.3,18.9,31.7,46706,42096,51316,,,,,,,10
06,5.0,CA,Amador County,4670,3796,5544,14,11.4,16.6,1155,921,1389,19.3,15.4,23.2,757,588,926,16.5,12.8,20.2,51553,46598,56508,,,,,,,10
06,7.0,CA,Butte County,48784,43958,53610,22.6,20.4,24.8,12426,10486,14366,28,23.6,32.4,8259,6706,9812,25.6,20.8,30.4,39208,37490,40926,,,,,,,10
06,9.0,CA,Calaveras County,5563,4355,6771,12.5,9.8,15.2,1701,1302,2100,20.4,15.6,25.2,1135,850,1420,17.7,13.3,22.1,50599,45986,55212,,,,,,,10
06,11.0,CA,Colusa County,2825,2259,3391,13.2,10.5,15.9,1229,959,1499,19.5,15.2,23.8,829,633,1025,18.5,14.1,22.9,47469,43205,51733,,,,,,,10
06,13.0,CA,Contra Costa County,125467,116362,134572,11.9,11,12.8,37692,33624,41760,14.6,13,16.2,26726,23706,29746,14,12.4,15.6,74241,71679,76803,,,,,,,10
06,15.0,CA,Del Norte County,6300,5041,7559,25.4,20.3,30.5,1989,1557,2421,33.7,26.4,41,1329,1016,1642,31.6,24.2,39,35598,32285,38911,,,,,,,10
06,17.0,CA,El Dorado County,18496,15669,21323,10.3,8.7,11.9,5309,4307,6311,13.4,10.9,15.9,3697,2980,4414,12.1,9.8,14.4,61970,57920,66020,,,,,,,10
06,19.0,CA,Fresno County,238977,225084,252870,25.8,24.3,27.3,97470,90342,104598,35.4,32.8,38,64551,58891,70211,33,30.1,35.9,42572,41268,43876,,,,,,,10
06,21.0,CA,Glenn County,5326,4392,6260,19.2,15.8,22.6,2050,1637,2463,26.6,21.2,32,1378,1076,1680,24.9,19.4,30.4,40221,36271,44171,,,,,,,10
06,23.0,CA,Humboldt County,27780,24196,31364,21.1,18.4,23.8,6797,5550,8044,26.3,21.5,31.1,4393,3505,5281,24.1,19.2,29,39526,36612,42440,,,,,,,10
06,25.0,CA,Imperial County,43259,38164,48354,26,22.9,29.1,16795,14317,19273,33.2,28.3,38.1,11003,9006,13000,30,24.5,35.5,36898,33864,39932,,,,,,,10
06,27.0,CA,Inyo County,2304,1795,2813,12.7,9.9,15.5,791,613,969,20.4,15.8,25,544,416,672,19.5,14.9,24.1,44928,40869,48987,,,,,,,10
06,29.0,CA,Kern County,200571,189162,211980,24.6,23.2,26,87025,81045,93005,34.6,32.2,37,59585,54759,64411,33.5,30.8,36.2,44903,43216,46590,,,,,,,10
06,31.0,CA,Kings County,27949,24055,31843,21.2,18.3,24.1,12386,10798,13974,29.5,25.7,33.3,8011,6803,9219,27.5,23.3,31.7,48319,45654,50984,,,,,,,10
06,33.0,CA,Lake County,14587,12428,16746,23,19.6,26.4,4399,3653,5145,33.8,28.1,39.5,2952,2396,3508,31.2,25.3,37.1,35882,33216,38548,,,,,,,10
06,35.0,CA,Lassen County,4716,3667,5765,19.3,15,23.6,1128,871,1385,19.3,14.9,23.7,742,562,922,17.4,13.2,21.6,47938,43555,52321,,,,,,,10
06,37.0,CA,Los Angeles County,1788681,1750372,1826990,18.4,18,18.8,606778,589023,624533,25.9,25.1,26.7,426432,412726,440138,25.1,24.3,25.9,52239,51779,52699,,,,,,,10
06,39.0,CA,Madera County,33965,29303,38627,23.6,20.4,26.8,14213,12062,16364,33.5,28.4,38.6,9287,7689,10885,30.5,25.2,35.8,44795,42242,47348,,,,,,,10
06,41.0,CA,Marin County,23236,19887,26585,9.4,8,10.8,5618,4529,6707,10.8,8.7,12.9,3843,3069,4617,10.1,8.1,12.1,78470,74282,82658,,,,,,,10
06,43.0,CA,Mariposa County,2818,2262,3374,15.7,12.6,18.8,767,608,926,24.3,19.3,29.3,531,414,648,22.3,17.4,27.2,42175,37892,46458,,,,,,,10
06,45.0,CA,Mendocino County,17387,14862,19912,20.2,17.3,23.1,5931,4875,6987,31.4,25.8,37,3928,3129,4727,29,23.1,34.9,41236,37995,44477,,,,,,,10
06,47.0,CA,Merced County,68371,62662,74080,26.8,24.6,29,28605,25772,31438,35.8,32.3,39.3,20648,18601,22695,35.7,32.2,39.2,40016,37681,42351,,,,,,,10
06,49.0,CA,Modoc County,1990,1563,2417,21.5,16.9,26.1,635,491,779,32.3,25,39.6,421,318,524,28.8,21.7,35.9,34654,31091,38217,,,,,,,10
06,51.0,CA,Mono County,1539,1185,1893,10.8,8.3,13.3,487,374,600,16.2,12.4,20,330,248,412,15.6,11.7,19.5,48758,44858,52658,,,,,,,10
06,53.0,CA,Monterey County,69113,62213,76013,17.1,15.4,18.8,27097,24075,30119,24.5,21.8,27.2,17817,15374,20260,23,19.9,26.1,52746,50628,54864,,,,,,,10
06,55.0,CA,Napa County,16093,13617,18569,12,10.1,13.9,5150,4193,6107,16.6,13.5,19.7,3393,2705,4081,14.8,11.8,17.8,61179,57847,64511,,,,,,,10
06,57.0,CA,Nevada County,11850,9930,13770,12.1,10.1,14.1,3170,2528,3812,17.4,13.9,20.9,2117,1664,2570,15.3,12,18.6,53833,50403,57263,,,,,,,10
06,59.0,CA,Orange County,391460,371671,411249,13,12.3,13.7,129549,119815,139283,17.9,16.6,19.2,87837,80973,94701,16.5,15.2,17.8,72046,70867,73225,,,,,,,10
06,61.0,CA,Placer County,29985,26338,33632,8.5,7.5,9.5,8387,6739,10035,9.9,8,11.8,5578,4291,6865,8.7,6.7,10.7,69581,65761,73401,,,,,,,10
06,63.0,CA,Plumas County,2875,2348,3402,14.8,12.1,17.5,753,584,922,21.9,17,26.8,501,379,623,19.8,15,24.6,44923,40423,49423,,,,,,,10
06,65.0,CA,Riverside County,371930,349683,394177,16.9,15.9,17.9,141314,130793,151835,23,21.3,24.7,99731,91682,107780,22.1,20.3,23.9,52491,50946,54036,,,,,,,10
06,67.0,CA,Sacramento County,250842,235941,265743,17.7,16.6,18.8,89099,82092,96106,24.9,22.9,26.9,59257,53550,64964,23.1,20.9,25.3,52236,50918,53554,,,,,,,10
06,69.0,CA,San Benito County,6909,5390,8428,12.4,9.7,15.1,2768,2134,3402,17.6,13.6,21.6,1867,1408,2326,15.9,12,19.8,62618,58724,66512,,,,,,,10
06,71.0,CA,San Bernardino County,391911,369357,414465,19.4,18.3,20.5,152754,141659,163849,26.2,24.3,28.1,104700,96026,113374,24.6,22.6,26.6,51017,49919,52115,,,,,,,10
06,73.0,CA,San Diego County,462997,443107,482887,15.2,14.5,15.9,137647,127578,147716,19.2,17.8,20.6,93841,86335,101347,18.4,16.9,19.9,59290,57977,60603,,,,,,,10
06,75.0,CA,San Francisco County,110260,101507,119013,13.8,12.7,14.9,17137,14421,19853,16,13.5,18.5,12378,10423,14333,17.5,14.7,20.3,69354,67027,71681,,,,,,,10
06,77.0,CA,San Joaquin County,124573,113745,135401,18.2,16.6,19.8,49527,44012,55042,25,22.2,27.8,32873,28738,37008,22.8,19.9,25.7,50376,48772,51980,,,,,,,10
06,79.0,CA,San Luis Obispo County,38626,33699,43553,15.1,13.2,17,8594,6998,10190,17.5,14.2,20.8,5977,4827,7127,16.7,13.5,19.9,53877,51487,56267,,,,,,,10
06,81.0,CA,San Mateo County,56676,50749,62603,7.9,7.1,8.7,15751,13276,18226,10,8.4,11.6,10501,8625,12377,9.4,7.7,11.1,81378,78428,84328,,,,,,,10
06,83.0,CA,Santa Barbara County,63212,57139,69285,15.4,13.9,16.9,19904,17163,22645,21.1,18.2,24,14057,11989,16125,20.9,17.8,24,59494,57230,61758,,,,,,,10
06,85.0,CA,Santa Clara County,190005,178932,201078,10.7,10.1,11.3,53621,48596,58646,12.6,11.4,13.8,36750,33258,40242,12.1,10.9,13.3,84741,83335,86147,,,,,,,10
06,87.0,CA,Santa Cruz County,37962,33686,42238,14.9,13.2,16.6,9941,7953,11929,18.5,14.8,22.2,6668,5239,8097,17.2,13.5,20.9,61228,58201,64255,,,,,,,10
06,89.0,CA,Shasta County,34031,30127,37935,19.4,17.2,21.6,9651,8071,11231,25.3,21.2,29.4,6403,5214,7592,22.9,18.7,27.1,41796,39273,44319,,,,,,,10
06,91.0,CA,Sierra County,418,326,510,13.6,10.6,16.6,99,77,121,19.8,15.3,24.3,67,51,83,17.7,13.5,21.9,45060,40386,49734,,,,,,,10
06,93.0,CA,Siskiyou County,10730,9529,11931,24.4,21.7,27.1,2835,2331,3339,31.6,26,37.2,1864,1495,2233,28.4,22.8,34,35175,32217,38133,,,,,,,10
06,95.0,CA,Solano County,54912,49437,60387,13.6,12.2,15,18147,15638,20656,18.4,15.9,20.9,11500,9685,13315,15.9,13.4,18.4,63090,60115,66065,,,,,,,10
06,97.0,CA,Sonoma County,58394,52472,64316,12.2,11,13.4,16590,13997,19183,15.9,13.4,18.4,10661,8735,12587,14,11.5,16.5,60792,59023,62561,,,,,,,10
06,99.0,CA,Stanislaus County,119325,111346,127304,23.3,21.7,24.9,45615,42003,49227,31.6,29.1,34.1,30382,27742,33022,29,26.5,31.5,44287,42145,46429,,,,,,,10
06,101.0,CA,Sutter County,14831,12346,17316,15.8,13.2,18.4,6248,5168,7328,24.5,20.3,28.7,4033,3246,4820,21.9,17.6,26.2,48749,46533,50965,,,,,,,10
06,103.0,CA,Tehama County,12244,10052,14436,19.5,16,23,4288,3359,5217,27.6,21.6,33.6,2851,2150,3552,25.4,19.1,31.7,37297,34929,39665,,,,,,,10
06,105.0,CA,Trinity County,2881,2297,3465,21.4,17.1,25.7,798,619,977,33.3,25.8,40.8,547,414,680,30.4,23,37.8,33163,30204,36122,,,,,,,10
06,107.0,CA,Tulare County,113766,105373,122159,25.6,23.7,27.5,48335,43751,52919,33.7,30.5,36.9,33555,30190,36920,32.9,29.6,36.2,40599,38620,42578,,,,,,,10
06,109.0,CA,Tuolumne County,8420,7082,9758,16.6,14,19.2,2238,1835,2641,24.3,19.9,28.7,1532,1246,1818,22.2,18.1,26.3,43530,40238,46822,,,,,,,10
06,111.0,CA,Ventura County,94625,84201,105049,11.5,10.2,12.8,33696,28749,38643,16.4,14,18.8,22989,19699,26279,15.2,13,17.4,74019,72315,75723,,,,,,,10
06,113.0,CA,Yolo County,41756,38468,45044,21.3,19.6,23,8951,7580,10322,20.5,17.4,23.6,6175,5191,7159,19.6,16.5,22.7,50174,47576,52772,,,,,,,10
06,115.0,CA,Yuba County,13982,11451,16513,19.6,16.1,23.1,5565,4465,6665,27,21.7,32.3,3975,3166,4784,27.5,21.9,33.1,43299,41651,44947,,,,,,,10
08,0.0,CO,Colorado,669267,654300,684234,13.4,13.1,13.7,215325,206577,224073,17.7,17,18.4,138632,131086,146178,15.9,15,16.8,55530,54944,56116,71015.0,66713.0,75317.0,21.1,19.8,22.4,10
08,1.0,CO,Adams County,71813,65541,78085,16.1,14.7,17.5,28736,25424,32048,22.7,20.1,25.3,18542,15986,21098,20.8,17.9,23.7,52429,50676,54182,,,,,,,10
08,3.0,CO,Alamosa County,3400,2711,4089,22.7,18.1,27.3,1130,858,1402,29.9,22.7,37.1,778,570,986,30.7,22.5,38.9,36870,33120,40620,,,,,,,10
08,5.0,CO,Arapahoe County,69436,63593,75279,12,11,13,23965,21006,26924,16.4,14.4,18.4,15267,13050,17484,14.5,12.4,16.6,57042,55518,58566,,,,,,,10
08,7.0,CO,Archuleta County,1767,1362,2172,14.9,11.5,18.3,610,465,755,26.6,20.3,32.9,415,306,524,24.4,18,30.8,48043,43812,52274,,,,,,,10
08,9.0,CO,Baca County,761,607,915,20.5,16.3,24.7,247,191,303,31.1,24,38.2,165,125,205,28.4,21.5,35.3,34168,31257,37079,,,,,,,10
08,11.0,CO,Bent County,1386,1065,1707,32.4,24.9,39.9,354,270,438,34.7,26.5,42.9,239,178,300,31.7,23.6,39.8,35522,32486,38558,,,,,,,10
08,13.0,CO,Boulder County,40026,36670,43382,13.8,12.6,15,8052,6607,9497,13,10.7,15.3,5325,4300,6350,11.7,9.5,13.9,68101,64765,71437,,,,,,,10
08,14.0,CO,Broomfield County,3698,3055,4341,6.5,5.4,7.6,1109,871,1347,7.8,6.1,9.5,710,536,884,6.8,5.1,8.5,79051,72726,85376,,,,,,,10
08,15.0,CO,Chaffee County,2121,1617,2625,12.9,9.8,16,569,432,706,19.8,15,24.6,378,279,477,17.9,13.2,22.6,44156,39987,48325,,,,,,,10
08,17.0,CO,Cheyenne County,235,179,291,12.9,9.8,16,104,79,129,23.7,18,29.4,70,52,88,22.2,16.4,28,46965,42400,51530,,,,,,,10
08,19.0,CO,Clear Creek County,795,616,974,8.9,6.9,10.9,211,161,261,14.3,10.9,17.7,136,101,171,12.7,9.4,16,65420,58658,72182,,,,,,,10
08,21.0,CO,Conejos County,1638,1264,2012,19.8,15.3,24.3,654,487,821,28.4,21.2,35.6,442,321,563,26.1,19,33.2,32588,29427,35749,,,,,,,10
08,23.0,CO,Costilla County,951,731,1171,26,20,32,278,212,344,38.3,29.2,47.4,189,140,238,33.5,24.8,42.2,26125,23395,28855,,,,,,,10
08,25.0,CO,Crowley County,1511,1159,1863,48.1,36.9,59.3,299,230,368,40.6,31.2,50,201,150,252,37.4,27.9,46.9,30279,27101,33457,,,,,,,10
08,27.0,CO,Custer County,631,487,775,15.6,12,19.2,189,143,235,28.7,21.8,35.6,129,95,163,24.3,17.9,30.7,45791,41009,50573,,,,,,,10
08,29.0,CO,Delta County,4937,4060,5814,16.6,13.6,19.6,1606,1284,1928,24.8,19.8,29.8,1052,815,1289,21.7,16.8,26.6,41442,38714,44170,,,,,,,10
08,31.0,CO,Denver County,113713,105114,122312,18.7,17.3,20.1,34781,30696,38866,26.2,23.1,29.3,21750,18620,24880,25,21.4,28.6,47584,45846,49322,,,,,,,10
08,33.0,CO,Dolores County,272,211,333,13.3,10.3,16.3,73,55,91,16.4,12.5,20.3,50,37,63,15.6,11.5,19.7,39650,35552,43748,,,,,,,10
08,35.0,CO,Douglas County,12455,10494,14416,4.3,3.6,5,4198,3411,4985,4.9,4,5.8,2649,2078,3220,4,3.1,4.9,95973,92735,99211,,,,,,,10
08,37.0,CO,Eagle County,5078,4066,6090,9.8,7.8,11.8,1813,1404,2222,14.5,11.2,17.8,1173,891,1455,13.4,10.2,16.6,67190,60838,73542,,,,,,,10
08,39.0,CO,Elbert County,1826,1485,2167,7.9,6.4,9.4,635,503,767,11.4,9,13.8,425,331,519,9.4,7.3,11.5,78029,71482,84576,,,,,,,10
08,41.0,CO,El Paso County,81665,74704,88626,13.2,12.1,14.3,29131,25447,32815,18,15.7,20.3,18546,15694,21398,15.9,13.4,18.4,54857,52836,56878,,,,,,,10
08,43.0,CO,Fremont County,6870,5478,8262,18,14.4,21.6,1954,1539,2369,24.8,19.5,30.1,1325,1020,1630,22.7,17.5,27.9,41493,37654,45332,,,,,,,10
08,45.0,CO,Garfield County,5921,4772,7070,10.7,8.6,12.8,2218,1720,2716,14.9,11.6,18.2,1516,1159,1873,14.6,11.2,18,57617,52776,62458,,,,,,,10
08,47.0,CO,Gilpin County,421,324,518,7.8,6,9.6,107,81,133,11.5,8.7,14.3,60,44,76,9,6.6,11.4,60537,55342,65732,,,,,,,10
08,49.0,CO,Grand County,1503,1187,1819,10.4,8.2,12.6,456,356,556,15.9,12.4,19.4,293,218,368,14,10.4,17.6,56980,51739,62221,,,,,,,10
08,51.0,CO,Gunnison County,2609,2204,3014,17.9,15.1,20.7,495,390,600,18.2,14.4,22,303,228,378,15.3,11.5,19.1,43069,39348,46790,,,,,,,10
