State,Name,SNAP,Year
MI,Jackson County,16.9,14
MI,Kalamazoo County,16.4,14
MI,Kent County,14.9,14
MI,Lapeer County,13.2,14
MI,Lenawee County,18.5,14
MI,Livingston County,6.9,14
MI,Macomb County,13.9,14
MI,Marquette County,14.7,14
MI,Midland County,12.2,14
MI,Monroe County,13.3,14
MI,Muskegon County,24.6,14
MI,Oakland County,9.4,14
MI,Ottawa County,6.5,14
MI,Saginaw County,21.0,14
MI,St. Clair County,16.7,14
MI,Shiawassee County,16.6,14
MI,Van Buren County,18.0,14
MI,Washtenaw County,8.9,14
MI,Wayne County,26.0,14
MN,Anoka County,7.6,14
MN,Blue Earth County,9.5,14
MN,Carver County,4.0,14
MN,Dakota County,5.9,14
MN,Hennepin County,10.0,14
MN,Olmsted County,9.3,14
MN,Ramsey County,15.5,14
MN,Rice County,8.4,14
MN,St. Louis County,10.9,14
MN,Scott County,5.4,14
MN,Sherburne County,5.1,14
MN,Stearns County,8.7,14
MN,Washington County,5.2,14
MN,Wright County,7.5,14
MS,DeSoto County,8.2,14
MS,Forrest County,19.2,14
MS,Harrison County,17.8,14
MS,Hinds County,18.8,14
MS,Jackson County,13.4,14
MS,Jones County,21.4,14
MS,Lauderdale County,17.2,14
MS,Lee County,17.9,14
MS,Madison County,7.8,14
MS,Rankin County,8.2,14
MO,Boone County,10.6,14
MO,Buchanan County,17.0,14
MO,Cape Girardeau County,10.1,14
MO,Cass County,12.7,14
MO,Christian County,9.0,14
MO,Clay County,8.4,14
MO,Cole County,10.7,14
MO,Franklin County,11.7,14
MO,Greene County,10.1,14
MO,Jackson County,13.5,14
MO,Jasper County,19.7,14
MO,Jefferson County,11.2,14
MO,Platte County,6.9,14
MO,St. Charles County,4.8,14
MO,St. Francois County,17.7,14
MO,St. Louis County,8.8,14
MO,St. Louis city,24.0,14
MT,Cascade County,12.5,14
MT,Flathead County,7.2,14
MT,Gallatin County,5.1,14
MT,Lewis and Clark County,13.4,14
MT,Missoula County,14.5,14
MT,Yellowstone County,10.1,14
NE,Douglas County,11.0,14
NE,Lancaster County,9.9,14
NE,Sarpy County,4.3,14
NV,Clark County,13.1,14
NV,Washoe County,9.6,14
NH,Cheshire County,10.6,14
NH,Grafton County,9.5,14
NH,Hillsborough County,8.0,14
NH,Merrimack County,8.5,14
NH,Rockingham County,4.5,14
NH,Strafford County,10.0,14
NJ,Atlantic County,13.2,14
NJ,Bergen County,5.1,14
NJ,Burlington County,6.2,14
NJ,Camden County,12.6,14
NJ,Cape May County,7.9,14
NJ,Cumberland County,17.7,14
NJ,Essex County,15.3,14
NJ,Gloucester County,9.7,14
NJ,Hudson County,15.4,14
NJ,Hunterdon County,2.3,14
NJ,Mercer County,9.3,14
NJ,Middlesex County,6.1,14
NJ,Monmouth County,6.2,14
NJ,Morris County,3.1,14
NJ,Ocean County,8.3,14
NJ,Passaic County,18.7,14
NJ,Salem County,14.6,14
NJ,Somerset County,3.2,14
NJ,Sussex County,3.9,14
NJ,Union County,8.8,14
NJ,Warren County,5.8,14
NM,Bernalillo County,13.4,14
NM,Chaves County,22.3,14
NM,Doña Ana County,20.8,14
NM,Lea County,13.2,14
NM,McKinley County,31.2,14
NM,Otero County,13.7,14
NM,Sandoval County,11.5,14
NM,San Juan County,17.4,14
NM,Santa Fe County,8.4,14
NM,Valencia County,20.8,14
NY,Albany County,12.1,14
NY,Bronx County,37.2,14
NY,Broome County,15.5,14
NY,Cattaraugus County,18.0,14
NY,Cayuga County,15.4,14
NY,Chautauqua County,18.3,14
NY,Chemung County,15.1,14
NY,Clinton County,18.4,14
NY,Dutchess County,9.7,14
NY,Erie County,17.0,14
NY,Jefferson County,15.1,14
NY,Kings County,23.7,14
NY,Livingston County,15.2,14
NY,Madison County,15.3,14
NY,Monroe County,14.6,14
NY,Nassau County,4.8,14
NY,New York County,13.5,14
NY,Niagara County,13.6,14
NY,Oneida County,18.6,14
NY,Onondaga County,15.0,14
NY,Ontario County,11.4,14
NY,Orange County,9.5,14
NY,Oswego County,18.0,14
NY,Putnam County,3.0,14
NY,Queens County,14.1,14
NY,Rensselaer County,13.2,14
NY,Richmond County,14.2,14
NY,Rockland County,11.6,14
NY,St. Lawrence County,16.5,14
NY,Saratoga County,8.1,14
NY,Schenectady County,14.5,14
NY,Steuben County,15.4,14
NY,Suffolk County,7.3,14
NY,Sullivan County,15.1,14
NY,Tompkins County,8.4,14
NY,Ulster County,13.7,14
NY,Warren County,14.3,14
NY,Wayne County,11.3,14
NY,Westchester County,8.2,14
NC,Alamance County,16.8,14
NC,Brunswick County,11.9,14
NC,Buncombe County,11.7,14
NC,Burke County,22.2,14
NC,Cabarrus County,10.7,14
NC,Caldwell County,15.1,14
NC,Carteret County,12.6,14
NC,Catawba County,15.4,14
NC,Chatham County,11.9,14
NC,Cleveland County,18.6,14
NC,Craven County,14.7,14
NC,Cumberland County,16.3,14
NC,Davidson County,16.8,14
NC,Durham County,12.2,14
NC,Forsyth County,12.2,14
NC,Gaston County,16.5,14
NC,Guilford County,15.3,14
NC,Harnett County,17.8,14
NC,Henderson County,9.6,14
NC,Iredell County,8.5,14
NC,Johnston County,16.0,14
NC,Lincoln County,17.5,14
NC,Mecklenburg County,11.6,14
NC,Moore County,13.9,14
NC,Nash County,18.5,14
NC,New Hanover County,11.6,14
NC,Onslow County,13.3,14
NC,Orange County,8.1,14
NC,Pitt County,15.7,14
NC,Randolph County,16.1,14
NC,Robeson County,28.3,14
NC,Rockingham County,17.5,14
NC,Rowan County,15.6,14
NC,Rutherford County,17.4,14
NC,Surry County,18.5,14
NC,Union County,10.2,14
NC,Wake County,7.3,14
NC,Wayne County,19.8,14
NC,Wilkes County,18.2,14
NC,Wilson County,18.7,14
ND,Burleigh County,8.4,14
ND,Cass County,9.2,14
ND,Grand Forks County,9.4,14
ND,Ward County,3.8,14
OH,Allen County,16.4,14
OH,Ashtabula County,20.6,14
OH,Belmont County,14.8,14
OH,Butler County,12.6,14
OH,Clark County,21.3,14
OH,Clermont County,10.2,14
OH,Columbiana County,18.5,14
OH,Cuyahoga County,18.6,14
OH,Delaware County,3.3,14
OH,Erie County,14.9,14
OH,Fairfield County,12.4,14
OH,Franklin County,15.1,14
OH,Geauga County,4.8,14
OH,Greene County,10.0,14
OH,Hamilton County,15.1,14
OH,Hancock County,11.1,14
OH,Jefferson County,19.1,14
OH,Lake County,9.0,14
OH,Licking County,12.1,14
OH,Lorain County,13.9,14
OH,Lucas County,20.0,14
OH,Mahoning County,20.6,14
OH,Marion County,16.0,14
OH,Medina County,6.2,14
OH,Miami County,8.7,14
OH,Montgomery County,16.2,14
OH,Muskingum County,22.6,14
OH,Portage County,12.4,14
OH,Richland County,15.5,14
OH,Ross County,20.1,14
OH,Scioto County,26.2,14
OH,Stark County,15.1,14
OH,Summit County,14.7,14
OH,Trumbull County,13.5,14
OH,Tuscarawas County,14.6,14
OH,Warren County,5.2,14
OH,Wayne County,11.4,14
OH,Wood County,7.4,14
OK,Canadian County,6.5,14
OK,Cleveland County,10.3,14
OK,Comanche County,17.3,14
OK,Creek County,12.4,14
OK,Muskogee County,20.4,14
OK,Oklahoma County,14.5,14
OK,Payne County,10.1,14
OK,Pottawatomie County,17.6,14
OK,Rogers County,9.1,14
OK,Tulsa County,12.8,14
OK,Wagoner County,11.3,14
OR,Benton County,12.7,14
OR,Clackamas County,13.5,14
OR,Deschutes County,14.6,14
OR,Douglas County,22.4,14
OR,Jackson County,20.6,14
OR,Josephine County,21.6,14
OR,Klamath County,28.5,14
OR,Lane County,21.8,14
OR,Linn County,21.9,14
OR,Marion County,23.3,14
OR,Multnomah County,20.2,14
OR,Polk County,16.5,14
OR,Umatilla County,25.5,14
OR,Washington County,13.3,14
OR,Yamhill County,16.6,14
PA,Adams County,7.4,14
PA,Allegheny County,12.3,14
PA,Armstrong County,12.5,14
PA,Beaver County,14.2,14
PA,Berks County,15.0,14
PA,Blair County,15.4,14
PA,Bucks County,5.8,14
PA,Butler County,8.4,14
PA,Cambria County,16.6,14
PA,Carbon County,13.1,14
PA,Centre County,5.6,14
PA,Chester County,4.3,14
PA,Clearfield County,17.8,14
PA,Columbia County,10.9,14
PA,Crawford County,15.0,14
PA,Cumberland County,8.3,14
PA,Dauphin County,12.6,14
PA,Delaware County,11.0,14
PA,Erie County,17.5,14
PA,Fayette County,20.7,14
PA,Franklin County,11.1,14
PA,Indiana County,11.2,14
PA,Lackawanna County,16.2,14
PA,Lancaster County,9.6,14
PA,Lawrence County,19.3,14
PA,Lebanon County,10.9,14
PA,Lehigh County,12.6,14
PA,Luzerne County,17.2,14
PA,Lycoming County,13.9,14
PA,Mercer County,14.6,14
PA,Monroe County,10.1,14
PA,Montgomery County,5.6,14
PA,Northampton County,10.8,14
PA,Northumberland County,14.1,14
PA,Philadelphia County,25.5,14
PA,Schuylkill County,14.4,14
PA,Somerset County,12.0,14
PA,Washington County,12.2,14
PA,Westmoreland County,11.5,14
PA,York County,10.7,14
RI,Kent County,13.7,14
RI,Newport County,9.9,14
RI,Providence County,22.3,14
RI,Washington County,7.7,14
SC,Aiken County,12.4,14
SC,Anderson County,17.2,14
SC,Beaufort County,7.9,14
SC,Berkeley County,10.5,14
SC,Charleston County,11.1,14
SC,Darlington County,22.4,14
SC,Dorchester County,10.5,14
SC,Florence County,18.7,14
SC,Greenville County,10.4,14
SC,Greenwood County,16.3,14
SC,Horry County,13.2,14
SC,Lancaster County,14.1,14
SC,Laurens County,15.9,14
SC,Lexington County,12.2,14
SC,Oconee County,14.1,14
SC,Orangeburg County,26.0,14
SC,Pickens County,10.3,14
SC,Richland County,13.9,14
SC,Spartanburg County,15.3,14
SC,Sumter County,21.5,14
SC,York County,11.6,14
SD,Minnehaha County,11.5,14
SD,Pennington County,13.2,14
TN,Anderson County,14.7,14
TN,Blount County,14.6,14
TN,Bradley County,15.6,14
TN,Davidson County,16.2,14
TN,Greene County,14.2,14
TN,Hamilton County,15.4,14
TN,Knox County,15.0,14
TN,Madison County,19.1,14
TN,Maury County,15.0,14
TN,Montgomery County,15.0,14
TN,Putnam County,14.0,14
TN,Robertson County,14.5,14
TN,Rutherford County,12.1,14
TN,Sevier County,18.5,14
TN,Shelby County,21.0,14
TN,Sullivan County,18.3,14
TN,Sumner County,14.0,14
TN,Washington County,12.1,14
TN,Williamson County,4.9,14
TN,Wilson County,10.2,14
TX,Angelina County,17.5,14
TX,Bastrop County,16.0,14
TX,Bell County,14.6,14
TX,Bexar County,14.2,14
TX,Bowie County,13.9,14
TX,Brazoria County,9.1,14
TX,Brazos County,9.0,14
TX,Cameron County,28.8,14
TX,Collin County,3.1,14
TX,Comal County,5.3,14
TX,Coryell County,12.5,14
TX,Dallas County,15.3,14
TX,Denton County,5.5,14
TX,Ector County,12.0,14
TX,Ellis County,7.3,14
TX,El Paso County,22.9,14
TX,Fort Bend County,7.9,14
TX,Galveston County,12.5,14
TX,Grayson County,15.3,14
TX,Gregg County,13.9,14
TX,Guadalupe County,7.6,14
TX,Harris County,12.7,14
TX,Harrison County,8.7,14
TX,Hays County,10.3,14
TX,Henderson County,14.3,14
TX,Hidalgo County,30.8,14
TX,Hunt County,18.4,14
TX,Jefferson County,19.0,14
TX,Johnson County,12.8,14
TX,Kaufman County,12.1,14
TX,Liberty County,18.0,14
TX,Lubbock County,12.1,14
TX,McLennan County,13.2,14
TX,Midland County,7.6,14
TX,Montgomery County,6.7,14
TX,Nacogdoches County,17.6,14
TX,Nueces County,16.8,14
TX,Orange County,19.6,14
TX,Parker County,6.2,14
TX,Potter County,17.2,14
TX,Randall County,6.3,14
TX,Rockwall County,8.7,14
TX,San Patricio County,10.8,14
TX,Smith County,13.2,14
TX,Tarrant County,11.9,14
TX,Taylor County,10.5,14
TX,Tom Green County,9.0,14
TX,Travis County,10.1,14
TX,Victoria County,10.9,14
TX,Walker County,3.8,14
TX,Webb County,31.6,14
TX,Wichita County,13.7,14
TX,Williamson County,5.2,14
UT,Cache County,7.1,14
UT,Davis County,5.4,14
UT,Salt Lake County,9.0,14
UT,Utah County,6.4,14
UT,Washington County,8.3,14
UT,Weber County,11.7,14
VT,Chittenden County,12.4,14
VA,Albemarle County,8.6,14
VA,Arlington County,3.6,14
VA,Augusta County,9.4,14
VA,Bedford County,8.1,14
VA,Chesterfield County,7.1,14
VA,Fairfax County,4.2,14
VA,Fauquier County,5.9,14
VA,Frederick County,5.8,14
VA,Hanover County,4.0,14
VA,Henrico County,9.0,14
VA,James City County,8.0,14
VA,Loudoun County,4.2,14
VA,Montgomery County,9.5,14
VA,Prince William County,6.6,14
VA,Roanoke County,7.9,14
VA,Rockingham County,7.7,14
VA,Spotsylvania County,10.0,14
VA,Stafford County,5.2,14
VA,York County,3.4,14
VA,Alexandria city,5.5,14
VA,Chesapeake city,8.3,14
VA,Hampton city,11.1,14
VA,Lynchburg city,15.7,14
VA,Newport News city,17.0,14
VA,Norfolk city,16.3,14
VA,Portsmouth city,17.6,14
VA,Richmond city,17.2,14
VA,Roanoke city,18.5,14
VA,Suffolk city,17.1,14
VA,Virginia Beach city,7.5,14
WA,Benton County,15.2,14
WA,Chelan County,9.1,14
WA,Clallam County,14.0,14
WA,Clark County,15.4,14
WA,Cowlitz County,24.0,14
WA,Franklin County,17.2,14
WA,Grant County,20.5,14
WA,Grays Harbor County,22.1,14
WA,Island County,12.0,14
WA,King County,10.7,14
WA,Kitsap County,12.0,14
WA,Lewis County,22.4,14
WA,Pierce County,15.6,14
WA,Skagit County,16.9,14
WA,Snohomish County,11.3,14
WA,Spokane County,19.7,14
WA,Thurston County,11.6,14
WA,Whatcom County,15.0,14
WA,Yakima County,23.6,14
WV,Berkeley County,11.1,14
WV,Cabell County,17.8,14
WV,Harrison County,13.6,14
WV,Kanawha County,16.3,14
WV,Monongalia County,7.4,14
WV,Raleigh County,17.4,14
WV,Wood County,15.4,14
WI,Brown County,13.3,14
WI,Dane County,11.3,14
WI,Dodge County,11.7,14
WI,Eau Claire County,10.9,14
WI,Fond du Lac County,11.7,14
WI,Jefferson County,10.3,14
WI,Kenosha County,17.0,14
WI,La Crosse County,8.6,14
WI,Manitowoc County,10.8,14
WI,Marathon County,12.0,14
WI,Milwaukee County,22.4,14
WI,Outagamie County,10.2,14
WI,Ozaukee County,4.4,14
WI,Portage County,10.8,14
WI,Racine County,16.2,14
WI,Rock County,15.0,14
WI,St. Croix County,5.1,14
WI,Sheboygan County,10.9,14
WI,Walworth County,12.0,14
WI,Washington County,8.0,14
WI,Waukesha County,5.6,14
WI,Winnebago County,12.0,14
WI,Wood County,13.3,14
WY,Laramie County,8.0,14
WY,Natrona County,7.7,14
PRIC,Arecibo Municipio,48.2,14
PRIC,Bayamón Municipio,27.6,14
PRIC,Caguas Municipio,32.2,14
PRIC,Carolina Municipio,26.1,14
PRIC,Guaynabo Municipio,22.3,14
PRIC,Mayagüez Municipio,38.5,14
PRIC,Ponce Municipio,44.4,14
PRIC,San Juan Municipio,26.6,14
PRIC,Toa Alta Municipio,32.9,14
PRIC,Toa Baja Municipio,29.7,14
PRIC,Trujillo Alto Municipio,26.7,14
AL,Baldwin County,10.1,15
AL,Calhoun County,21.7,15
AL,Cullman County,11.9,15
AL,DeKalb County,17.7,15
AL,Elmore County,16.8,15
AL,Etowah County,15.5,15
AL,Houston County,16.2,15
AL,Jefferson County,15.3,15
AL,Lauderdale County,14.5,15
AL,Lee County,15.0,15
AL,Limestone County,10.4,15
AL,Madison County,11.1,15
AL,Marshall County,17.3,15
AL,Mobile County,18.4,15
AL,Montgomery County,20.0,15
AL,Morgan County,13.4,15
AL,St. Clair County,9.7,15
AL,Shelby County,6.4,15
AL,Talladega County,21.2,15
AL,Tuscaloosa County,9.7,15
AL,Walker County,18.0,15
AK,Anchorage Municipality,8.9,15
AK,Fairbanks North Star Borough,7.8,15
AK,Matanuska-Susitna Borough,9.7,15
AZ,Apache County,25.6,15
AZ,Cochise County,16.1,15
AZ,Coconino County,10.5,15
AZ,Maricopa County,11.3,15
AZ,Mohave County,16.1,15
AZ,Navajo County,25.7,15
AZ,Pima County,15.1,15
AZ,Pinal County,12.3,15
AZ,Yavapai County,11.2,15
AZ,Yuma County,20.6,15
AR,Benton County,5.9,15
AR,Craighead County,13.1,15
AR,Faulkner County,12.6,15
AR,Garland County,10.4,15
AR,Jefferson County,21.6,15
AR,Lonoke County,12.3,15
AR,Pulaski County,12.0,15
AR,Saline County,9.7,15
AR,Sebastian County,15.6,15
AR,Washington County,8.5,15
AR,White County,14.3,15
CA,Alameda County,6.8,15
CA,Butte County,11.9,15
CA,Contra Costa County,6.9,15
CA,El Dorado County,5.8,15
CA,Fresno County,21.0,15
CA,Humboldt County,14.9,15
CA,Imperial County,22.5,15
CA,Kern County,16.4,15
CA,Kings County,18.0,15
CA,Lake County,13.3,15
CA,Los Angeles County,9.2,15
CA,Madera County,16.9,15
CA,Marin County,2.6,15
CA,Mendocino County,11.5,15
CA,Merced County,21.5,15
CA,Monterey County,6.8,15
CA,Napa County,4.2,15
CA,Nevada County,6.5,15
CA,Orange County,6.8,15
CA,Placer County,5.6,15
CA,Riverside County,10.6,15
CA,Sacramento County,13.0,15
CA,San Bernardino County,16.5,15
CA,San Diego County,7.9,15
CA,San Francisco County,5.3,15
CA,San Joaquin County,15.6,15
CA,San Luis Obispo County,6.1,15
CA,San Mateo County,4.4,15
CA,Santa Barbara County,7.6,15
CA,Santa Clara County,5.1,15
CA,Santa Cruz County,8.6,15
CA,Shasta County,11.7,15
CA,Solano County,9.8,15
CA,Sonoma County,7.6,15
CA,Stanislaus County,16.5,15
CA,Sutter County,14.0,15
CA,Tulare County,24.4,15
CA,Ventura County,8.0,15
CA,Yolo County,8.0,15
CA,Yuba County,16.2,15
CO,Adams County,10.1,15
CO,Arapahoe County,6.9,15
CO,Boulder County,5.4,15
CO,Broomfield County,2.2,15
CO,Denver County,9.7,15
CO,Douglas County,2.1,15
CO,El Paso County,11.0,15
CO,Jefferson County,4.6,15
CO,Larimer County,7.3,15
CO,Mesa County,11.3,15
CO,Pueblo County,20.3,15
CO,Weld County,9.0,15
CT,Fairfield County,9.7,15
CT,Hartford County,15.0,15
CT,Litchfield County,9.4,15
CT,Middlesex County,7.5,15
CT,New Haven County,15.4,15
CT,New London County,12.5,15
CT,Tolland County,8.8,15
CT,Windham County,14.7,15
DE,Kent County,16.4,15
DE,New Castle County,11.5,15
DE,Sussex County,14.1,15
DC,District of Columbia,15.3,15
FL,Alachua County,10.8,15
FL,Bay County,14.4,15
FL,Brevard County,10.0,15
FL,Broward County,14.3,15
FL,Charlotte County,9.3,15
FL,Citrus County,13.7,15
FL,Clay County,12.0,15
FL,Collier County,8.2,15
FL,Columbia County,22.3,15
FL,Duval County,16.2,15
FL,Escambia County,13.5,15
FL,Flagler County,8.3,15
FL,Hernando County,15.3,15
FL,Highlands County,14.8,15
FL,Hillsborough County,17.1,15
FL,Indian River County,9.9,15
FL,Lake County,13.9,15
FL,Lee County,11.4,15
FL,Leon County,13.4,15
FL,Manatee County,10.5,15
FL,Marion County,16.8,15
FL,Martin County,7.4,15
FL,Miami-Dade County,26.1,15
FL,Monroe County,5.8,15
FL,Nassau County,10.5,15
FL,Okaloosa County,8.7,15
FL,Orange County,17.1,15
FL,Osceola County,21.1,15
FL,Palm Beach County,10.9,15
FL,Pasco County,15.5,15
FL,Pinellas County,11.5,15
FL,Polk County,16.2,15
FL,Putnam County,25.3,15
FL,St. Johns County,7.9,15
FL,St. Lucie County,13.8,15
FL,Santa Rosa County,13.6,15
FL,Sarasota County,6.6,15
FL,Seminole County,8.9,15
FL,Sumter County,3.4,15
FL,Volusia County,14.5,15
GA,Barrow County,16.1,15
GA,Bartow County,17.6,15
GA,Bibb County,19.5,15
GA,Bulloch County,20.6,15
GA,Carroll County,23.6,15
GA,Catoosa County,9.1,15
GA,Chatham County,13.7,15
GA,Cherokee County,5.6,15
GA,Clarke County,14.3,15
GA,Clayton County,24.4,15
GA,Cobb County,9.8,15
GA,Columbia County,6.6,15
GA,Coweta County,7.8,15
GA,DeKalb County,14.8,15
GA,Dougherty County,26.7,15
GA,Douglas County,15.1,15
GA,Fayette County,6.2,15
GA,Floyd County,14.8,15
GA,Forsyth County,5.7,15
GA,Fulton County,12.2,15
GA,Glynn County,21.9,15
GA,Gwinnett County,10.2,15
GA,Hall County,12.9,15
GA,Henry County,13.3,15
GA,Houston County,15.7,15
GA,Liberty County,17.8,15
GA,Lowndes County,18.7,15
GA,Muscogee County,19.8,15
GA,Newton County,19.8,15
GA,Paulding County,9.8,15
GA,Richmond County,22.1,15
GA,Rockdale County,10.9,15
GA,Troup County,21.1,15
GA,Walker County,14.5,15
GA,Walton County,9.9,15
GA,Whitfield County,11.4,15
HI,Hawaii County,19.5,15
HI,Honolulu County,10.2,15
HI,Kauai County,10.2,15
HI,Maui County,9.6,15
ID,Ada County,7.7,15
ID,Bannock County,15.6,15
ID,Bonneville County,14.9,15
ID,Canyon County,17.2,15
ID,Kootenai County,13.0,15
ID,Twin Falls County,9.1,15
IL,Adams County,14.2,15
IL,Champaign County,8.0,15
IL,Cook County,16.0,15
IL,DeKalb County,16.1,15
IL,DuPage County,5.7,15
IL,Kane County,11.0,15
IL,Kankakee County,18.1,15
IL,Kendall County,6.5,15
IL,Lake County,9.0,15
IL,LaSalle County,13.3,15
IL,McHenry County,8.7,15
IL,McLean County,9.9,15
IL,Macon County,17.8,15
IL,Madison County,12.9,15
IL,Peoria County,17.4,15
IL,Rock Island County,12.9,15
IL,St. Clair County,15.9,15
IL,Sangamon County,13.5,15
IL,Tazewell County,11.6,15
IL,Vermilion County,17.1,15
IL,Will County,10.2,15
IL,Williamson County,18.6,15
IL,Winnebago County,17.5,15
IN,Allen County,11.6,15
IN,Bartholomew County,7.3,15
IN,Clark County,7.1,15
IN,Delaware County,16.1,15
IN,Elkhart County,10.4,15
IN,Floyd County,11.7,15
IN,Grant County,18.3,15
IN,Hamilton County,3.5,15
IN,Hancock County,6.8,15
IN,Hendricks County,3.8,15
IN,Howard County,14.8,15
IN,Johnson County,5.6,15
IN,Kosciusko County,7.9,15
IN,Lake County,16.7,15
IN,LaPorte County,17.2,15
IN,Madison County,13.9,15
IN,Marion County,16.2,15
IN,Monroe County,7.8,15
IN,Morgan County,7.3,15
IN,Porter County,9.4,15
IN,St. Joseph County,11.7,15
IN,Tippecanoe County,10.0,15
IN,Vanderburgh County,13.1,15
IN,Vigo County,16.2,15
IN,Wayne County,15.3,15
IA,Black Hawk County,11.7,15
IA,Dallas County,6.1,15
IA,Dubuque County,8.0,15
IA,Johnson County,6.7,15
IA,Linn County,10.5,15
IA,Polk County,14.1,15
IA,Pottawattamie County,16.1,15
IA,Scott County,12.1,15
IA,Story County,7.9,15
IA,Woodbury County,11.7,15
KS,Butler County,8.4,15
KS,Douglas County,6.9,15
KS,Johnson County,4.0,15
KS,Leavenworth County,7.0,15
KS,Riley County,7.1,15
KS,Sedgwick County,10.6,15
KS,Shawnee County,10.7,15
KS,Wyandotte County,14.2,15
KY,Boone County,6.2,15
KY,Bullitt County,9.6,15
KY,Campbell County,11.5,15
KY,Christian County,22.7,15
KY,Daviess County,13.8,15
KY,Fayette County,12.1,15
KY,Hardin County,14.5,15
KY,Jefferson County,14.1,15
KY,Kenton County,13.0,15
KY,McCracken County,13.3,15
KY,Madison County,14.5,15
KY,Pike County,23.0,15
KY,Warren County,16.6,15
LA,Ascension Parish,10.2,15
LA,Bossier Parish,11.1,15
LA,Caddo Parish,17.4,15
LA,Calcasieu Parish,13.1,15
LA,East Baton Rouge Parish,13.8,15
LA,Iberia Parish,19.0,15
LA,Jefferson Parish,11.8,15
LA,Lafayette Parish,10.1,15
LA,Lafourche Parish,11.0,15
LA,Livingston Parish,12.8,15
LA,Orleans Parish,16.9,15
LA,Ouachita Parish,16.7,15
LA,Rapides Parish,19.1,15
LA,St. Landry Parish,20.4,15
LA,St. Tammany Parish,9.9,15
LA,Tangipahoa Parish,20.5,15
LA,Terrebonne Parish,17.1,15
ME,Androscoggin County,19.3,15
ME,Aroostook County,23.8,15
ME,Cumberland County,10.1,15
ME,Kennebec County,18.1,15
ME,Penobscot County,19.0,15
ME,York County,10.6,15
MD,Allegany County,20.7,15
MD,Anne Arundel County,6.7,15
MD,Baltimore County,10.1,15
MD,Calvert County,6.3,15
MD,Carroll County,8.1,15
MD,Cecil County,9.3,15
MD,Charles County,7.5,15
MD,Frederick County,7.5,15
MD,Harford County,9.1,15
MD,Howard County,5.6,15
MD,Montgomery County,6.7,15
MD,Prince George's County,10.9,15
MD,St. Mary's County,13.4,15
MD,Washington County,16.3,15
MD,Wicomico County,15.2,15
MD,Baltimore city,26.0,15
MA,Barnstable County,7.1,15
MA,Berkshire County,14.2,15
MA,Bristol County,16.0,15
MA,Essex County,13.9,15
MA,Franklin County,12.8,15
MA,Hampden County,21.5,15
MA,Hampshire County,11.8,15
MA,Middlesex County,7.7,15
MA,Norfolk County,7.4,15
MA,Plymouth County,10.8,15
MA,Suffolk County,17.7,15
MA,Worcester County,12.1,15
MI,Allegan County,8.2,15
MI,Bay County,15.3,15
MI,Berrien County,15.2,15
MI,Calhoun County,16.6,15
MI,Clinton County,7.6,15
MI,Eaton County,11.2,15
MI,Genesee County,20.7,15
MI,Grand Traverse County,8.3,15
MI,Ingham County,13.3,15
MI,Isabella County,13.7,15
MI,Jackson County,17.1,15
MI,Kalamazoo County,13.3,15
MI,Kent County,12.6,15
MI,Lapeer County,11.6,15
MI,Lenawee County,11.8,15
MI,Livingston County,6.5,15
MI,Macomb County,13.0,15
MI,Marquette County,12.8,15
MI,Midland County,11.4,15
MI,Monroe County,10.4,15
MI,Muskegon County,20.2,15
MI,Oakland County,9.0,15
MI,Ottawa County,7.2,15
MI,Saginaw County,21.0,15
MI,St. Clair County,15.2,15
MI,Shiawassee County,11.9,15
MI,Van Buren County,19.1,15
MI,Washtenaw County,8.4,15
MI,Wayne County,25.0,15
MN,Anoka County,8.4,15
MN,Blue Earth County,7.5,15
MN,Carver County,5.6,15
MN,Dakota County,5.9,15
MN,Hennepin County,9.8,15
MN,Olmsted County,7.1,15
MN,Ramsey County,13.1,15
MN,Rice County,7.4,15
MN,St. Louis County,9.2,15
MN,Scott County,5.2,15
MN,Sherburne County,7.2,15
MN,Stearns County,10.5,15
MN,Washington County,4.8,15
MN,Wright County,6.4,15
MS,DeSoto County,11.7,15
MS,Forrest County,18.7,15
MS,Harrison County,16.3,15
MS,Hinds County,19.7,15
MS,Jackson County,14.8,15
MS,Jones County,16.6,15
MS,Lauderdale County,18.5,15
MS,Lee County,16.2,15
MS,Madison County,10.9,15
MS,Rankin County,8.0,15
MO,Boone County,7.9,15
MO,Buchanan County,15.1,15
MO,Cape Girardeau County,8.4,15
MO,Cass County,9.8,15
MO,Christian County,13.5,15
MO,Clay County,6.9,15
MO,Cole County,9.4,15
MO,Franklin County,11.7,15
MO,Greene County,9.0,15
MO,Jackson County,14.0,15
MO,Jasper County,11.2,15
MO,Jefferson County,11.4,15
MO,Platte County,4.5,15
MO,St. Charles County,4.5,15
MO,St. Francois County,18.9,15
MO,St. Louis County,9.3,15
MO,St. Louis city,22.2,15
MT,Cascade County,10.8,15
MT,Flathead County,8.6,15
MT,Gallatin County,4.4,15
MT,Lewis and Clark County,11.1,15
MT,Missoula County,11.0,15
MT,Yellowstone County,6.3,15
NE,Douglas County,10.3,15
NE,Lancaster County,8.2,15
NE,Sarpy County,5.9,15
NV,Clark County,13.4,15
NV,Washoe County,12.0,15
NH,Cheshire County,7.5,15
NH,Grafton County,6.9,15
NH,Hillsborough County,8.6,15
NH,Merrimack County,9.2,15
NH,Rockingham County,3.7,15
NH,Strafford County,10.1,15
NJ,Atlantic County,15.0,15
